0,1,1,9
0,1,1,10
0,2,1,10
0,2,1,11
0,2,1,16
0,3,1,11
0,3,1,19
0,14,1,9
0,14,1,16
0,6,2,11
0,9,2,1
0,9,2,2
0,9,2,11
0,10,2,19
0,10,2,20
0,11,2,1
0,11,2,2
0,11,2,3
0,11,2,4
0,12,2,20
0,13,2,2
0,13,2,11
0,14,2,2
0,16,2,1
0,16,2,15
1,9,0,1
1,9,0,14
1,10,0,1
1,10,0,2
1,11,0,2
1,11,0,3
1,16,0,2
1,16,0,14
1,19,0,3
1,4,3,5
1,8,3,4
1,8,3,10
1,12,3,4
1,12,3,10
1,12,3,14
1,13,3,4
1,13,3,5
1,13,3,17
1,14,3,3
1,14,3,4
1,14,3,10
2,1,0,9
2,1,0,11
2,1,0,16
2,2,0,9
2,2,0,11
2,2,0,13
2,2,0,14
2,3,0,11
2,4,0,11
2,11,0,6
2,11,0,9
2,11,0,13
2,15,0,16
2,19,0,10
2,20,0,10
2,20,0,12
2,5,6,2
2,6,6,2
2,6,6,3
2,7,6,1
2,7,6,2
2,7,6,15
2,7,6,20
2,8,6,1
2,8,6,20
2,9,6,1
2,9,6,2
2,9,6,3
2,16,6,15
2,3,7,12
2,3,7,14
2,4,7,14
2,5,7,12
2,5,7,13
2,5,7,14
2,6,7,4
2,6,7,13
2,9,7,4
2,14,7,12
3,3,1,14
3,4,1,8
3,4,1,12
3,4,1,13
3,4,1,14
3,5,1,4
3,5,1,13
3,10,1,8
3,10,1,12
3,10,1,14
3,14,1,12
3,17,1,13
3,1,8,1
3,1,8,2
3,1,8,15
3,1,8,20
3,2,8,1
3,2,8,3
3,2,8,4
3,3,8,2
3,3,8,15
3,3,8,20
3,10,8,2
3,11,8,3
3,12,8,3
3,12,8,4
3,18,8,15
3,1,9,11
3,1,9,19
3,2,9,10
3,2,9,11
3,2,9,19
3,11,9,19
3,11,9,20
3,12,9,10
3,12,9,11
3,12,9,19
3,12,9,20
4,1,5,8
4,1,5,9
4,1,5,11
4,2,5,8
4,2,5,9
4,2,5,16
4,3,5,19
4,13,5,9
4,14,5,9
4,14,5,11
4,14,5,16
4,6,10,11
4,10,10,20
4,11,10,1
4,11,10,2
4,11,10,11
4,12,10,1
4,12,10,15
4,12,10,19
4,12,10,20
4,13,10,2
4,13,10,11
4,14,10,2
4,16,10,1
4,16,10,15
5,8,4,1
5,8,4,2
5,9,4,1
5,9,4,2
5,9,4,13
5,9,4,14
5,11,4,1
5,11,4,14
5,16,4,2
5,16,4,14
5,19,4,3
5,2,6,12
5,2,6,19
5,3,6,12
5,3,6,19
5,4,6,8
5,4,6,10
5,4,6,12
5,13,6,10
5,4,11,16
5,10,11,9
5,10,11,15
5,12,11,15
5,12,11,20
5,13,11,13
5,13,11,15
5,13,11,16
5,14,11,9
5,14,11,15
6,1,2,7
6,1,2,8
6,1,2,9
6,2,2,5
6,2,2,6
6,2,2,7
6,2,2,9
6,3,2,6
6,3,2,9
6,15,2,7
6,15,2,16
6,20,2,7
6,20,2,8
6,8,5,4
6,10,5,4
6,10,5,13
6,12,5,2
6,12,5,3
6,12,5,4
6,19,5,2
6,19,5,3
6,2,7,13
6,3,7,3
6,3,7,4
6,4,7,1
6,4,7,2
6,4,7,3
6,4,7,4
6,13,7,3
6,14,7,3
6,9,11,1
6,9,11,2
6,10,11,15
6,10,11,16
6,11,11,1
6,11,11,2
6,11,11,3
6,11,11,4
6,12,11,16
6,13,11,2
6,14,11,2
6,16,11,1
6,16,11,13
7,4,2,6
7,4,2,9
7,12,2,3
7,12,2,5
7,12,2,14
7,13,2,5
7,13,2,6
7,14,2,3
7,14,2,4
7,14,2,5
7,1,6,4
7,2,6,4
7,3,6,3
7,3,6,4
7,3,6,13
7,3,6,14
7,4,6,3
7,4,6,4
7,13,6,2
7,9,8,19
7,10,8,8
7,10,8,11
7,10,8,12
7,10,8,19
7,11,8,9
7,11,8,10
7,11,8,11
7,11,8,12
7,11,8,16
7,15,8,12
7,19,8,9
7,19,8,10
7,19,8,11
7,20,8,10
7,20,8,11
7,2,12,10
7,10,12,4
7,10,12,20
7,11,12,1
7,11,12,4
7,11,12,20
7,19,12,1
7,19,12,4
7,19,12,19
7,19,12,20
7,20,12,10
7,20,12,17
7,20,12,19
7,20,12,20
8,1,3,1
8,1,3,2
8,2,3,1
8,2,3,3
8,2,3,10
8,3,3,2
8,3,3,11
8,3,3,12
8,4,3,2
8,4,3,12
8,15,3,1
8,15,3,3
8,15,3,18
8,20,3,1
8,20,3,3
8,8,7,10
8,9,7,11
8,9,7,19
8,10,7,11
8,10,7,19
8,10,7,20
8,11,7,10
8,11,7,11
8,11,7,19
8,11,7,20
8,12,7,10
8,12,7,11
8,12,7,15
8,16,7,11
8,19,7,9
8,19,7,10
8,1,9,11
8,1,9,19
8,3,9,10
8,3,9,11
8,3,9,19
8,3,9,20
8,4,9,10
8,4,9,11
8,4,9,16
8,14,9,16
8,6,12,11
8,8,12,4
8,9,12,1
8,9,12,2
8,9,12,4
8,9,12,11
8,10,12,1
8,10,12,4
8,10,12,17
8,10,12,19
8,10,12,20
8,11,12,4
8,11,12,19
8,11,12,20
8,12,12,4
8,12,12,20
8,13,12,2
8,13,12,11
8,16,12,1
8,16,12,17
9,10,3,2
9,10,3,12
9,11,3,1
9,11,3,2
9,11,3,12
9,19,3,1
9,19,3,2
9,19,3,11
9,19,3,12
9,20,3,11
9,20,3,12
9,10,8,3
9,10,8,4
9,11,8,1
9,11,8,3
9,11,8,4
9,16,8,4
9,16,8,14
9,19,8,1
9,19,8,3
9,20,8,3
9,3,13,4
9,4,13,1
9,4,13,4
9,8,13,6
9,9,13,6
9,12,13,5
9,12,13,12
9,12,13,19
9,13,13,5
9,13,13,6
9,13,13,15
9,14,13,5
9,14,13,6
9,14,13,19
9,14,13,20
10,1,4,11
10,1,4,12
10,1,4,16
10,2,4,11
10,2,4,13
10,2,4,14
10,11,4,6
10,11,4,11
10,11,4,13
10,15,4,12
10,15,4,16
10,19,4,12
10,20,4,10
10,20,4,12
10,6,16,9
10,7,16,6
10,7,16,8
10,8,16,3
10,8,16,4
10,8,16,6
10,8,16,8
10,9,16,3
10,9,16,6
10,3,17,10
10,3,17,12
10,3,17,14
10,4,17,14
10,5,17,10
10,5,17,12
10,5,17,13
10,5,17,14
10,6,17,3
10,6,17,4
10,6,17,13
10,7,17,4
10,14,17,12
11,9,5,10
11,9,5,14
11,13,5,13
11,15,5,10
11,15,5,12
11,15,5,13
11,15,5,14
11,16,5,4
11,16,5,13
11,20,5,12
11,1,6,9
11,1,6,11
11,1,6,16
11,2,6,9
11,2,6,11
11,2,6,13
11,2,6,14
11,3,6,11
11,4,6,11
11,13,6,16
11,15,6,10
11,16,6,10
11,16,6,12
11,5,18,2
11,6,18,1
11,6,18,2
11,6,18,15
11,7,18,1
11,7,18,20
11,8,18,1
11,8,18,20
11,10,18,2
11,10,18,3
11,14,18,15
11,19,18,1
11,19,18,7
11,4,19,1
11,5,19,1
11,5,19,19
11,5,19,20
11,6,19,19
11,10,19,8
11,10,19,19
11,10,19,20
12,1,7,11
12,1,7,19
12,4,7,10
12,4,7,11
12,4,7,19
12,10,7,2
12,10,7,20
12,17,7,20
12,19,7,19
12,19,7,20
12,20,7,10
12,20,7,11
12,20,7,19
12,20,7,20
12,1,8,9
12,1,8,10
12,1,8,16
12,2,8,9
12,2,8,13
12,4,8,8
12,4,8,9
12,4,8,10
12,4,8,11
12,4,8,12
12,11,8,6
12,11,8,9
12,11,8,13
12,17,8,10
12,17,8,16
12,19,8,10
12,19,8,11
12,20,8,10
12,20,8,11
12,20,8,12
12,5,20,2
12,5,20,3
12,6,20,2
12,6,20,3
12,6,20,4
12,7,20,1
12,7,20,2
12,7,20,15
12,7,20,20
12,8,20,1
12,8,20,20
12,9,20,1
12,9,20,2
12,9,20,3
12,9,20,4
12,16,20,15
12,3,21,2
12,3,21,20
12,5,21,19
12,5,21,20
12,6,21,8
12,6,21,19
12,6,21,20
12,7,21,19
12,9,21,8
12,9,21,19
13,1,9,4
13,4,9,3
13,4,9,4
13,5,9,12
13,5,9,13
13,5,9,14
13,6,9,8
13,6,9,9
13,6,9,13
13,6,9,14
13,12,9,12
13,15,9,13
13,19,9,12
13,19,9,14
13,20,9,14
13,7,22,2
13,7,22,3
13,8,22,2
13,8,22,3
13,8,22,4
13,9,22,1
13,9,22,2
13,9,22,15
13,9,22,20
13,10,22,1
13,10,22,2
13,10,22,3
13,10,22,4
13,16,22,15
13,20,22,15
13,20,22,20
13,2,23,14
13,3,23,12
13,3,23,14
13,7,23,12
13,7,23,13
13,7,23,14
13,8,23,4
13,8,23,13
13,10,23,4
13,14,23,12
14,1,15,19
14,2,15,19
14,2,15,20
14,3,15,8
14,3,15,9
14,3,15,16
14,4,15,8
14,4,15,9
14,4,15,11
14,13,15,9
14,14,15,9
14,14,15,11
14,14,15,16
14,6,24,11
14,8,24,9
14,9,24,1
14,9,24,9
14,9,24,11
14,10,24,9
14,10,24,19
14,10,24,20
14,11,24,1
14,11,24,2
14,11,24,8
14,12,24,9
14,12,24,20
14,13,24,11
14,16,24,1
14,16,24,15
15,8,14,3
15,8,14,4
15,9,14,3
15,9,14,4
15,9,14,13
15,9,14,14
15,11,14,4
15,11,14,14
15,16,14,3
15,16,14,14
15,19,14,1
15,19,14,2
15,20,14,2
15,2,16,4
15,2,16,5
15,3,16,3
15,3,16,4
15,3,16,5
15,4,16,5
15,4,16,7
15,13,16,2
15,13,16,7
15,4,25,20
15,10,25,10
15,10,25,19
15,12,25,12
15,12,25,19
15,13,25,15
15,13,25,19
15,13,25,20
15,14,25,10
15,14,25,19
16,3,10,8
16,3,10,9
16,4,10,8
16,6,10,7
16,6,10,8
16,6,10,9
16,8,10,7
16,8,10,8
16,9,10,6
16,2,15,13
16,3,15,3
16,4,15,2
16,4,15,3
16,5,15,2
16,5,15,3
16,5,15,4
16,7,15,4
16,7,15,13
16,8,17,4
16,9,17,3
16,9,17,4
16,10,17,1
16,10,17,2
16,10,17,3
16,19,17,1
16,19,17,3
16,19,17,5
16,1,25,1
16,1,25,2
16,1,25,11
16,2,25,1
16,2,25,15
16,2,25,19
16,2,25,20
16,5,25,20
16,7,25,19
16,7,25,20
16,13,25,1
16,13,25,15
16,15,25,2
16,15,25,11
16,16,25,2
16,20,25,11
17,3,10,6
17,4,10,6
17,4,10,7
17,10,10,3
17,10,10,5
17,12,10,3
17,12,10,5
17,12,10,14
17,13,10,5
17,13,10,6
17,14,10,3
17,14,10,4
17,14,10,5
17,1,16,10
17,1,16,19
17,2,16,10
17,3,16,9
17,3,16,10
17,3,16,19
17,4,16,8
17,4,16,9
17,5,16,19
17,8,18,8
17,8,18,9
17,8,18,10
17,9,18,9
17,9,18,10
17,9,18,19
17,11,18,9
17,11,18,19
17,15,18,10
17,19,18,11
17,8,26,4
17,8,26,18
17,19,26,1
17,19,26,4
17,19,26,17
17,19,26,18
17,20,26,15
17,20,26,17
17,20,26,18
18,1,11,6
18,1,11,7
18,1,11,8
18,1,11,19
18,2,11,5
18,2,11,6
18,2,11,10
18,3,11,10
18,7,11,19
18,15,11,6
18,15,11,14
18,20,11,7
18,20,11,8
18,8,17,8
18,9,17,8
18,9,17,9
18,9,17,11
18,10,17,8
18,10,17,9
18,10,17,15
18,11,17,19
18,19,17,9
18,19,17,11
18,1,19,19
18,2,19,19
18,2,19,20
18,3,19,8
18,3,19,9
18,3,19,16
18,4,19,8
18,4,19,9
18,4,19,10
18,4,19,11
18,13,19,9
18,14,19,9
18,14,19,16
18,6,26,9
18,8,26,4
18,10,26,4
18,10,26,18
18,11,26,1
18,11,26,4
18,11,26,9
18,12,26,1
18,12,26,2
18,13,26,2
18,13,26,9
18,16,26,1
18,16,26,15
19,1,11,4
19,1,11,5
19,8,11,10
19,19,11,5
19,19,11,6
19,19,11,10
19,20,11,5
19,20,11,10
19,8,18,3
19,8,18,4
19,9,18,3
19,9,18,4
19,9,18,13
19,9,18,14
19,10,18,4
19,11,18,4
19,16,18,3
19,16,18,14
19,19,18,1
19,19,18,2
19,20,18,2
19,2,20,12
19,2,20,19
19,3,20,8
19,3,20,11
19,3,20,12
19,3,20,19
19,4,20,9
19,4,20,10
19,4,20,11
19,4,20,12
19,4,20,16
19,13,20,10
19,13,20,11
19,3,27,4
19,3,27,20
19,4,27,1
19,4,27,4
19,4,27,20
19,10,27,10
19,12,27,12
19,12,27,19
19,13,27,15
19,13,27,19
19,13,27,20
19,14,27,10
19,14,27,19
20,1,12,7
20,1,12,8
20,1,12,9
20,2,12,5
20,2,12,6
20,2,12,7
20,2,12,9
20,3,12,5
20,3,12,6
20,3,12,9
20,4,12,6
20,4,12,9
20,15,12,7
20,15,12,16
20,20,12,7
20,20,12,8
20,8,19,3
20,9,19,4
20,10,19,4
20,10,19,13
20,11,19,3
20,11,19,4
20,11,19,13
20,12,19,2
20,12,19,3
20,12,19,4
20,16,19,4
20,19,19,2
20,19,19,3
20,1,21,19
20,2,21,19
20,2,21,20
20,3,21,8
20,3,21,19
20,3,21,20
20,4,21,8
20,4,21,9
20,4,21,16
20,13,21,9
20,14,21,9
20,14,21,16
20,6,27,11
20,8,27,4
20,9,27,1
20,9,27,4
20,9,27,11
20,10,27,1
20,10,27,4
20,10,27,15
20,10,27,19
20,10,27,20
20,11,27,4
20,11,27,19
20,11,27,20
20,12,27,4
20,12,27,20
20,13,27,11
20,16,27,1
20,16,27,15
21,2,12,3
21,8,12,6
21,8,12,9
21,19,12,5
21,19,12,6
21,19,12,7
21,19,12,9
21,20,12,3
21,20,12,5
21,20,12,6
21,8,20,3
21,8,20,4
21,9,20,4
21,9,20,13
21,9,20,14
21,16,20,4
21,16,20,14
21,19,20,1
21,19,20,2
21,19,20,3
21,20,20,2
21,20,20,3
21,1,22,9
21,1,22,19
21,2,22,9
21,3,22,9
21,3,22,10
21,3,22,19
21,4,22,8
21,4,22,9
21,4,22,10
21,4,28,4
21,4,28,20
21,10,28,10
21,12,28,12
21,12,28,19
21,13,28,15
21,13,28,19
21,13,28,20
21,14,28,10
21,14,28,19
22,1,13,9
22,1,13,10
22,2,13,7
22,2,13,8
22,2,13,9
22,2,13,10
22,3,13,7
22,3,13,8
22,3,13,10
22,4,13,8
22,4,13,10
22,15,13,9
22,15,13,16
22,15,13,20
22,20,13,9
22,20,13,20
22,8,21,4
22,9,21,1
22,9,21,2
22,9,21,3
22,9,21,4
22,10,21,3
22,10,21,4
22,19,21,1
22,19,21,3
22,2,23,13
22,3,23,4
22,3,23,13
22,4,23,2
22,4,23,3
22,4,23,4
22,13,23,3
22,14,23,2
22,14,23,3
22,6,28,11
22,8,28,4
22,10,28,4
22,10,28,20
22,11,28,1
22,11,28,4
22,11,28,11
22,12,28,1
22,12,28,2
22,12,28,3
22,13,28,11
22,16,28,1
22,16,28,15
23,4,13,8
23,4,13,10
23,12,13,3
23,12,13,7
23,12,13,14
23,13,13,7
23,13,13,8
23,14,13,2
23,14,13,3
23,14,13,7
23,2,22,4
23,2,22,14
23,3,22,4
23,3,22,13
23,3,22,14
23,4,22,3
23,4,22,4
23,13,22,2
23,13,22,3
23,1,29,9
23,1,29,10
23,11,29,5
23,19,29,4
23,19,29,5
23,20,29,4
23,20,29,9
23,20,29,19
24,1,14,9
24,1,14,11
24,1,14,16
24,2,14,11
24,8,14,11
24,9,14,8
24,9,14,9
24,9,14,10
24,9,14,12
24,11,14,6
24,11,14,9
24,11,14,13
24,15,14,16
24,19,14,10
24,20,14,10
24,20,14,12
24,3,32,1
24,3,32,2
24,3,32,15
24,3,32,20
24,4,32,1
24,4,32,20
24,5,32,1
24,5,32,2
24,5,32,3
24,6,32,2
24,16,32,15
24,2,33,14
24,3,33,4
24,5,33,3
24,5,33,4
24,6,33,12
24,6,33,13
24,6,33,14
24,7,33,8
24,7,33,13
24,7,33,14
24,8,33,8
24,8,33,12
24,8,33,14
24,14,33,12
25,10,15,10
25,10,15,14
25,12,15,12
25,15,15,13
25,19,15,10
25,19,15,12
25,19,15,13
25,19,15,14
25,20,15,4
25,20,15,13
25,1,16,1
25,1,16,2
25,1,16,13
25,2,16,1
25,2,16,15
25,2,16,16
25,11,16,1
25,11,16,15
25,11,16,20
25,15,16,2
25,15,16,13
25,19,16,2
25,19,16,7
25,20,16,2
25,20,16,5
25,20,16,7
25,5,34,2
25,6,34,2
25,6,34,3
25,7,34,1
25,7,34,2
25,7,34,13
25,8,34,1
25,8,34,18
25,9,34,1
25,9,34,18
25,16,34,13
25,3,35,1
25,5,35,1
25,5,35,19
25,5,35,20
25,6,35,8
25,6,35,19
25,6,35,20
25,7,35,19
26,1,17,19
26,4,17,8
26,4,17,19
26,15,17,20
26,17,17,19
26,17,17,20
26,18,17,8
26,18,17,19
26,18,17,20
26,1,18,11
26,1,18,12
26,1,18,16
26,2,18,12
26,2,18,13
26,4,18,8
26,4,18,10
26,4,18,11
26,9,18,6
26,9,18,11
26,9,18,13
26,15,18,16
26,18,18,10
26,5,36,1
26,5,36,3
26,6,36,1
26,6,36,2
26,6,36,3
26,7,36,3
26,7,36,4
26,7,36,5
26,7,36,19
26,8,36,1
26,8,36,2
26,8,36,3
26,8,36,4
26,20,36,5
26,3,37,1
26,3,37,20
26,5,37,1
26,5,37,19
26,5,37,20
26,6,37,8
26,6,37,19
26,6,37,20
26,7,37,19
26,8,37,8
26,8,37,19
27,1,19,4
27,4,19,3
27,4,19,4
27,10,19,10
27,10,19,14
27,12,19,12
27,15,19,13
27,19,19,12
27,19,19,13
27,19,19,14
27,20,19,3
27,20,19,4
27,20,19,13
27,1,20,9
27,1,20,10
27,1,20,16
27,4,20,8
27,4,20,9
27,4,20,10
27,4,20,11
27,4,20,12
27,11,20,6
27,11,20,9
27,11,20,13
27,15,20,10
27,15,20,16
27,19,20,10
27,19,20,11
27,20,20,10
27,20,20,11
27,20,20,12
27,5,38,3
27,6,38,3
27,6,38,4
27,7,38,1
27,7,38,2
27,7,38,15
27,7,38,20
27,8,38,2
27,8,38,20
27,9,38,1
27,9,38,3
27,9,38,4
27,16,38,15
27,2,39,14
27,3,39,10
27,3,39,12
27,3,39,14
27,5,39,10
27,5,39,12
27,5,39,13
27,5,39,14
27,6,39,4
27,6,39,13
27,9,39,4
27,14,39,12
28,4,21,4
28,10,21,10
28,10,21,14
28,12,21,12
28,15,21,13
28,19,21,12
28,19,21,13
28,19,21,14
28,20,21,4
28,20,21,13
28,1,22,11
28,1,22,12
28,1,22,16
28,2,22,12
28,3,22,12
28,4,22,8
28,4,22,10
28,4,22,11
28,11,22,6
28,11,22,11
28,11,22,13
28,15,22,16
28,20,22,10
28,5,40,3
28,6,40,3
28,6,40,4
28,7,40,1
28,7,40,2
28,7,40,15
28,7,40,20
28,8,40,2
28,8,40,20
28,9,40,1
28,9,40,3
28,9,40,4
28,16,40,15
28,3,41,1
28,5,41,1
28,5,41,19
28,5,41,20
28,6,41,8
28,6,41,19
28,6,41,20
28,7,41,19
28,9,41,8
28,9,41,19
29,4,23,19
29,4,23,20
29,5,23,11
29,5,23,19
29,9,23,1
29,9,23,20
29,10,23,1
29,19,23,20
29,1,42,5
29,1,42,19
29,1,42,20
29,2,42,17
29,2,42,19
29,2,42,20
29,3,42,5
29,11,42,20
29,12,42,17
29,12,42,20
29,2,43,4
29,7,43,12
29,7,43,14
29,8,43,14
29,11,43,12
29,11,43,13
29,11,43,14
29,12,43,4
29,12,43,13
29,16,43,12
30,1,31,8
30,1,31,9
30,1,31,11
30,2,31,8
30,2,31,9
30,2,31,16
30,3,31,19
30,13,31,9
30,14,31,9
30,14,31,11
30,14,31,16
30,6,44,13
30,8,44,4
30,9,44,1
30,9,44,4
30,9,44,13
30,10,44,4
30,10,44,5
30,11,44,1
30,11,44,2
30,11,44,3
30,12,44,4
30,13,44,13
30,16,44,1
30,16,44,17
31,8,30,1
31,8,30,2
31,9,30,1
31,9,30,2
31,9,30,13
31,9,30,14
31,11,30,1
31,11,30,14
31,16,30,2
31,16,30,14
31,19,30,3
31,2,32,9
31,2,32,19
31,3,32,8
31,3,32,9
31,3,32,10
31,3,32,19
31,4,32,10
31,4,32,11
31,4,32,12
31,4,32,16
31,13,32,12
31,3,45,20
31,4,45,1
31,4,45,20
31,10,45,10
31,10,45,19
31,12,45,10
31,12,45,12
31,12,45,19
31,13,45,15
31,13,45,19
31,13,45,20
31,14,45,9
31,14,45,10
31,14,45,19
32,1,24,3
32,1,24,4
32,1,24,5
32,2,24,3
32,2,24,5
32,2,24,6
32,3,24,5
32,15,24,3
32,15,24,16
32,20,24,3
32,20,24,4
32,8,31,3
32,9,31,2
32,9,31,3
32,10,31,3
32,10,31,4
32,11,31,4
32,12,31,4
32,12,31,13
32,16,31,4
32,19,31,2
32,19,31,3
32,1,33,4
32,2,33,4
32,2,33,13
32,3,33,3
32,3,33,4
32,4,33,1
32,4,33,2
32,4,33,3
32,6,45,11
32,10,45,20
32,11,45,1
32,11,45,2
32,11,45,3
32,11,45,11
32,12,45,1
32,12,45,15
32,12,45,19
32,12,45,20
32,13,45,2
32,13,45,3
32,13,45,11
32,14,45,2
32,16,45,1
32,16,45,15
33,3,24,5
33,4,24,3
33,4,24,5
33,8,24,7
33,8,24,8
33,12,24,6
33,12,24,8
33,12,24,14
33,13,24,6
33,13,24,7
33,14,24,2
33,14,24,6
33,14,24,7
33,14,24,8
33,1,32,4
33,2,32,4
33,3,32,3
33,3,32,4
33,4,32,1
33,4,32,2
33,4,32,3
33,13,32,2
33,9,34,17
33,9,34,20
33,10,34,8
33,10,34,17
33,10,34,19
33,10,34,20
33,11,34,9
33,11,34,10
33,11,34,14
33,11,34,19
33,15,34,19
33,19,34,9
33,19,34,10
33,20,34,10
33,2,46,10
33,10,46,20
33,11,46,1
33,11,46,20
33,19,46,1
33,19,46,19
33,19,46,20
33,20,46,10
33,20,46,17
33,20,46,19
33,20,46,20
34,1,25,7
34,1,25,8
34,1,25,9
34,2,25,5
34,2,25,6
34,2,25,7
34,3,25,6
34,13,25,7
34,13,25,16
34,18,25,8
34,18,25,9
34,8,33,10
34,9,33,11
34,9,33,19
34,10,33,11
34,10,33,19
34,10,33,20
34,14,33,11
34,17,33,9
34,17,33,10
34,19,33,10
34,19,33,11
34,19,33,15
34,20,33,9
34,20,33,10
34,1,35,19
34,2,35,19
34,2,35,20
34,3,35,8
34,3,35,9
34,3,35,16
34,4,35,8
34,4,35,9
34,4,35,10
34,4,35,11
34,11,35,9
34,12,35,9
34,12,35,16
34,6,46,11
34,9,46,1
34,9,46,2
34,9,46,6
34,9,46,11
34,10,46,1
34,10,46,17
34,10,46,19
34,10,46,20
34,11,46,2
34,11,46,6
34,11,46,11
34,12,46,2
34,14,46,1
34,14,46,17
34,19,46,20
35,1,25,3
35,1,25,5
35,8,25,6
35,19,25,5
35,19,25,6
35,19,25,7
35,20,25,5
35,20,25,6
35,8,34,3
35,8,34,4
35,9,34,3
35,9,34,4
35,9,34,11
35,9,34,12
35,10,34,4
35,11,34,4
35,16,34,3
35,16,34,12
35,19,34,1
35,19,34,2
35,20,34,2
35,2,36,8
35,2,36,9
35,3,36,8
35,3,36,9
35,3,36,10
35,3,36,14
35,4,36,6
35,4,36,7
35,4,36,9
35,4,36,10
35,13,36,7
35,13,36,10
35,3,47,20
35,4,47,1
35,4,47,20
35,10,47,10
35,12,47,12
35,12,47,19
35,13,47,15
35,13,47,19
35,13,47,20
35,14,47,10
35,14,47,19
36,1,26,5
36,1,26,6
36,1,26,8
36,2,26,6
36,2,26,8
36,3,26,5
36,3,26,6
36,3,26,7
36,3,26,8
36,4,26,7
36,4,26,8
36,5,26,7
36,5,26,20
36,19,26,7
36,6,35,4
36,7,35,4
36,7,35,13
36,8,35,2
36,8,35,3
36,9,35,2
36,9,35,3
36,9,35,4
36,10,35,3
36,10,35,4
36,10,35,13
36,14,35,3
36,1,37,8
36,1,37,19
36,1,37,20
36,2,37,8
36,2,37,9
36,2,37,16
36,3,37,19
36,3,37,20
36,4,37,19
36,15,37,9
36,16,37,9
36,16,37,16
36,20,37,16
36,6,47,1
36,6,47,2
36,6,47,3
36,6,47,11
36,7,47,1
36,7,47,15
36,7,47,19
36,7,47,20
36,9,47,20
36,10,47,19
36,10,47,20
36,12,47,11
36,15,47,2
36,15,47,3
36,15,47,11
36,16,47,2
37,1,26,3
37,1,26,5
37,8,26,6
37,8,26,8
37,19,26,5
37,19,26,6
37,19,26,7
37,19,26,8
37,20,26,3
37,20,26,5
37,20,26,6
37,8,36,1
37,8,36,2
37,9,36,2
37,9,36,15
37,9,36,16
37,16,36,2
37,16,36,16
37,16,36,20
37,19,36,1
37,19,36,3
37,19,36,4
37,20,36,1
37,20,36,3
37,2,38,9
37,2,38,19
37,3,38,9
37,3,38,10
37,3,38,19
37,4,38,8
37,4,38,9
37,4,38,10
37,13,38,12
37,4,48,4
37,4,48,20
37,10,48,10
37,12,48,12
37,12,48,19
37,13,48,15
37,13,48,19
37,13,48,20
37,14,48,10
37,14,48,19
38,1,27,7
38,1,27,9
38,2,27,7
38,2,27,8
38,3,27,5
38,3,27,6
38,3,27,9
38,4,27,6
38,4,27,9
38,15,27,7
38,15,27,16
38,20,27,7
38,20,27,8
38,8,37,4
38,9,37,2
38,9,37,3
38,9,37,4
38,10,37,3
38,10,37,4
38,12,37,13
38,19,37,2
38,19,37,3
38,3,39,4
38,3,39,13
38,4,39,3
38,4,39,4
38,13,39,3
38,14,39,3
38,6,48,11
38,8,48,4
38,10,48,4
38,10,48,20
38,11,48,1
38,11,48,2
38,11,48,4
38,11,48,11
38,12,48,1
38,12,48,4
38,12,48,15
38,12,48,19
38,12,48,20
38,13,48,2
38,13,48,11
38,16,48,1
38,16,48,15
